
Devices
1500
,,Myon - Voltage,,,,,,,,,,,,,,,,Contrex - Angle,Contrex - Angular Velocity,Contrex - Force,
Frame,Sub Frame,LTibA1,LPer2,LSol3,LGas4,LRec5,LVas6,LHam7,LGlut8,RTibA9,RPer10,RSol11,RGas12,RRec13,RVas14,RHam15,RGlut16,Angle,Angular velocity,Torque
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,deg,deg/s,N
3477,3,1.25122e-05,0.000112,2.38037e-05,-1.4801e-05,0.000262756,2.59399e-05,-0.000105896,-0.000246124,9.58252e-05,3.0365e-05,-2.88391e-05,0.000183868,9.24683e-05,-6.80542e-05,0.000137177,-0.00316849,50.5001,0.0789951,-1.86192
3477,4,1.63269e-05,0.000151367,2.79236e-05,-1.8158e-05,0.00017807,7.21741e-05,-0.000106506,-0.000271912,4.74548e-05,2.33459e-05,-2.67029e-05,8.20923e-05,4.48608e-05,-6.79016e-05,0.000142059,-0.00316818,50.5016,0.0801915,-1.86158
3477,5,1.72424e-05,0.000135345,2.96021e-05,-2.74658e-05,4.91333e-05,-1.15967e-05,-1.60217e-05,-0.000169983,-5.7373e-05,-1.9989e-05,-2.76184e-05,4.71497e-05,-6.13403e-05,-6.46973e-05,0.000135803,-0.00316208,50.5029,0.0814436,-1.86091
3477,6,2.27356e-05,0.000162354,2.5177e-05,-3.38745e-05,2.02942e-05,-2.67029e-05,4.50134e-05,-7.06482e-05,-6.11877e-05,-5.12695e-05,-2.57874e-05,-9.58252e-05,2.57874e-05,-6.45447e-05,0.000132141,-0.00311417,50.5039,0.0827547,-1.85992
3477,7,2.21252e-05,0.000202484,3.25012e-05,-2.33459e-05,6.68335e-05,-6.86645e-06,-3.31116e-05,1.98364e-05,-3.43323e-05,-7.99561e-05,-2.56348e-05,-9.85718e-05,0.000128937,-6.22559e-05,0.00013382,-0.00305878,50.5047,0.0841146,-1.85861
3477,8,1.87683e-05,4.10461e-05,2.34985e-05,-7.01904e-06,0.000146484,-3.66211e-06,-0.000201111,4.15039e-05,1.00708e-05,4.34875e-05,-2.53296e-05,3.15857e-05,0.000150757,-6.31714e-05,0.000126495,-0.003013,50.5051,0.0854996,-1.85697
3477,9,1.78528e-05,-7.37e-05,1.66321e-05,2.96021e-05,0.000120544,-5.18799e-06,-0.000200806,-4.30298e-05,-1.09863e-05,-1.67847e-06,-2.48718e-05,0.000120392,0.000228119,-6.5155e-05,0.000126648,-0.00296143,50.5052,0.0868763,-1.85496
3477,10,9.61304e-06,-1.02234e-05,1.7395e-05,5.05066e-05,0.000122833,-5.0354e-06,-0.000127869,9.46045e-06,-1.57166e-05,-6.68335e-05,-2.38037e-05,0.000171661,0.000131531,-6.22559e-05,0.000122223,-0.00291611,50.505,0.088221,-1.85255
3477,11,1.06812e-05,0.00012085,1.25122e-05,3.61633e-05,1.44958e-05,-4.97437e-05,3.25012e-05,0.000115662,3.40271e-05,-0.000153046,0.000154724,0.000194397,-7.23267e-05,-1.75476e-05,0.000122223,-0.00286957,50.5043,0.0895421,-1.84969
3477,12,1.05286e-05,0.000157013,1.06812e-05,2.22778e-05,1.61743e-05,-4.88281e-05,9.8877e-05,0.000117187,2.62451e-05,-0.000145721,0.000231171,0.000141907,-5.50842e-05,1.84631e-05,0.000123291,-0.00282333,50.5034,0.0908742,-1.84638
3477,13,3.50952e-06,8.68225e-05,7.17163e-06,1.49536e-05,1.49536e-05,-0.000106049,0.000173187,2.56348e-05,2.41089e-05,-0.000149536,0.0001474,7.65991e-05,2.16675e-05,6.94275e-05,0.000118866,-0.00278305,50.502,0.0922519,-1.84263
3477,14,3.35693e-06,6.69861e-05,2.44141e-06,1.63269e-05,1.41907e-05,-0.000128784,0.00026062,3.78418e-05,2.82288e-05,-0.000144653,0.000103302,-0.000177155,-9.68933e-05,4.60815e-05,0.000117493,-0.0027356,50.5003,0.0936906,-1.8385
3478,0,2.59399e-06,6.2561e-06,7.32422e-06,1.98364e-05,1.51062e-05,-0.000155334,0.000271454,-0.000143433,2.60925e-05,-0.000139465,5.09644e-05,-0.000286713,-0.000242462,-1.54114e-05,0.000115356,-0.00269501,50.4983,0.0951876,-1.83407
3478,1,0,3.46375e-05,-7.47681e-06,1.8158e-05,1.4801e-05,-0.000137177,0.000232849,-0.000188751,3.70789e-05,-0.000135956,8.01086e-05,-0.000332947,-0.000237885,-4.776e-05,0.000113831,-0.00265488,50.496,0.0967266,-1.82945
3478,2,-3.96729e-06,0.000124359,-9.30786e-06,1.80054e-05,1.19019e-05,-0.000163116,0.000209351,-0.000141144,3.06702e-05,-0.00013443,0.000196686,-0.000401764,-0.000223541,-3.09753e-05,0.000111694,-0.00261398,50.4934,0.0982766,-1.82475
3478,3,1.52588e-06,0.000119324,-2.13623e-06,1.92261e-05,1.52588e-05,-0.000174866,0.000129395,-0.000213165,2.89917e-05,-0.000131531,0.000275574,-0.00031189,-0.000297546,-9.14001e-05,0.000109558,-0.00257278,50.4905,0.0997921,-1.82004
3478,4,-1.37329e-06,3.479e-05,-8.54492e-06,1.23596e-05,1.35803e-05,-0.000136414,7.99561e-05,-0.000116577,3.08228e-05,-0.000128632,0.000310822,-0.000219574,-0.000302429,-0.000108185,0.000108948,-0.00253235,50.4875,0.10122,-1.81544
3478,5,-5.79834e-06,3.40271e-05,-8.8501e-06,2.21252e-05,1.66321e-05,-0.000144958,3.11279e-05,2.74658e-06,2.76184e-05,-0.000127411,0.000246124,-0.000164795,-0.000269165,-1.23596e-05,0.000104675,-0.00249878,50.4843,0.102514,-1.81103
3478,6,1.2207e-06,-2.10571e-05,-1.06812e-05,1.92261e-05,1.06812e-05,-5.32532e-05,-5.95093e-06,-7.01904e-06,3.50952e-05,-0.000120392,0.00021759,-0.000113831,-0.000193634,-2.24304e-05,0.000104828,-0.0024588,50.4811,0.103639,-1.80688
3478,7,3.05176e-07,-3.5553e-05,-8.23975e-06,1.38855e-05,9.91821e-06,2.86865e-05,3.54004e-05,3.38745e-05,0.000219879,0.000257416,0.000183258,4.11987e-06,6.10352e-06,6.04248e-05,7.43103e-05,0.00327637,50.4778,0.104582,-1.80308
3478,8,2.13623e-06,-1.25122e-05,-3.8147e-06,7.78198e-06,1.297e-05,-4.73022e-05,-4.04358e-05,0.000190735,0.000244293,0.000218048,-4.11987e-06,-3.37219e-05,9.14001e-05,5.66101e-05,7.47681e-06,0.00327911,50.4744,0.10534,-1.79972
3478,9,-1.52588e-07,4.08936e-05,2.13623e-06,1.14441e-05,1.2207e-05,-2.05994e-05,-1.9989e-05,0.000206451,0.000182953,0.000270538,-1.70898e-05,-1.61743e-05,9.24683e-05,4.91333e-05,3.50952e-05,0.00255432,50.4711,0.105924,-1.79685
3478,10,4.57764e-06,4.71497e-05,1.06812e-06,1.05286e-05,1.34277e-05,6.63757e-05,-3.08228e-05,9.90295e-05,0.000132446,0.000250549,-6.54602e-05,-2.60925e-05,-2.83813e-05,1.11389e-05,2.57874e-05,0.00175537,50.4677,0.10635,-1.79454
3478,11,7.01904e-06,1.44958e-05,3.05176e-07,1.61743e-05,1.26648e-05,0.000110016,-0.000110168,1.0376e-05,5.27954e-05,0.000212097,-6.92749e-05,1.297e-05,-0.00016449,-1.19019e-05,-2.91443e-05,0.000195465,50.4643,0.106634,-1.79283
3478,12,5.95093e-06,4.01306e-05,7.47681e-06,1.35803e-05,1.44958e-05,0.000109863,-5.53894e-05,0.000115662,-7.2937e-05,0.000169525,-2.54822e-05,-2.74658e-05,-0.000242615,-1.75476e-05,-6.24084e-05,-0.000951385,50.4608,0.106798,-1.79177
3478,13,1.0376e-05,0.000107727,8.8501e-06,9.61304e-06,1.35803e-05,0.000133057,-2.54822e-05,0.000193024,-7.61414e-05,3.54004e-05,-4.31824e-05,-0.000101318,-0.000154114,-2.05994e-05,-2.48718e-05,-0.00159637,50.4572,0.106857,-1.79142
3478,14,1.4801e-05,0.000118256,1.297e-05,9.00269e-06,1.75476e-05,1.83105e-06,-1.2207e-05,9.64355e-05,-8.255e-05,0.000114746,-0.000114288,-0.000138245,-5.23376e-05,2.85339e-05,-8.72803e-05,-0.00249191,50.4536,0.106817,-1.79183
3479,0,1.49536e-05,9.14001e-05,1.5564e-05,3.20435e-06,1.37329e-05,-5.75256e-05,1.34277e-05,0.000117493,-0.000121613,8.71277e-05,-0.000218201,-7.52258e-05,-0.000118866,-3.44849e-05,-9.49097e-05,-0.00254913,50.4499,0.106679,-1.79305
3479,1,1.12915e-05,0.000117493,2.65503e-05,2.28882e-06,1.25122e-05,-3.90625e-05,-3.26538e-05,0.000115814,-0.000143433,7.30896e-05,-7.69043e-05,6.10352e-07,-0.00013382,7.04956e-05,-0.000118408,-0.00250259,50.4461,0.106447,-1.79507
3479,2,1.78528e-05,0.000121918,2.59399e-05,5.79834e-06,-8.08716e-06,6.46973e-05,2.62451e-05,6.82068e-05,-7.65991e-05,-4.02832e-05,1.44958e-05,4.30298e-05,-6.42395e-05,8.65173e-05,-1.06812e-06,-0.00246323,50.4422,0.106131,-1.79788
3479,3,1.58691e-05,0.000189209,2.33459e-05,2.89917e-06,-3.31116e-05,0.00015213,6.91223e-05,0.000101013,-7.12585e-05,-3.69263e-05,1.41907e-05,-5.85937e-05,4.91333e-05,-2.0752e-05,-4.776e-05,-0.00242584,50.4383,0.105741,-1.80142
3479,4,1.80054e-05,8.3313e-05,1.43433e-05,1.98364e-06,-3.37219e-05,0.000129089,9.68933e-05,2.04468e-05,-7.18689e-05,-3.63159e-05,1.34277e-05,-5.06592e-05,5.66101e-05,5.95093e-05,-3.0365e-05,-0.00238892,50.4343,0.105288,-1.80564
3479,5,1.93787e-05,6.82068e-05,2.09045e-05,6.56128e-06,5.2948e-05,3.75366e-05,0.000100708,-8.39233e-05,-8.02612e-05,-3.86047e-05,1.17493e-05,1.00708e-05,0.000292206,0.000197296,1.67847e-06,-0.00235336,50.4303,0.10478,-1.81042
3479,6,2.05994e-05,-2.74658e-06,2.96021e-05,-1.37329e-06,0.000117645,-2.28882e-06,9.38416e-05,-0.000166779,-7.15637e-05,-3.90625e-05,1.2207e-05,3.35693e-05,0.000164948,0.000150604,-1.0376e-05,-0.00232056,50.4262,0.104218,-1.81565
3479,7,1.72424e-05,-6.10352e-05,1.87683e-05,6.10352e-07,0.00013031,3.72314e-05,2.38037e-05,-0.000141144,-7.53784e-05,-3.87573e-05,1.34277e-05,5.21851e-05,0.000173035,3.35693e-05,-4.57764e-07,-0.002285,50.4222,0.10359,-1.82121
3479,8,1.66321e-05,-4.5166e-05,2.19727e-05,1.67847e-06,8.08716e-05,3.7384e-05,3.9978e-05,-8.17871e-05,-6.39343e-05,-4.15039e-05,1.26648e-05,5.37109e-05,0.000172272,-3.20435e-05,-0.000106354,-0.00198975,50.4182,0.102878,-1.82695
3479,9,1.5564e-05,4.57764e-06,1.83105e-05,-3.50952e-06,5.34058e-05,3.66211e-06,0.000105591,-8.20923e-05,-6.50024e-05,-3.75366e-05,1.4801e-05,2.21252e-05,0.000276947,-1.54114e-05,-4.5929e-05,-0.00120956,50.4142,0.102066,-1.83274
3479,10,1.61743e-05,5.20325e-05,9.91821e-06,-2.28882e-06,-1.297e-05,5.95093e-06,2.89917e-05,-8.04138e-05,-5.95093e-05,-3.41797e-05,2.38037e-05,8.46863e-05,0.000308838,1.00708e-05,-4.86755e-05,-0.000468597,50.4102,0.101149,-1.83844
3479,11,1.77002e-05,1.51062e-05,1.7395e-05,-2.89917e-06,-0.00019516,3.78418e-05,4.36401e-05,-3.58582e-05,-6.48499e-05,-3.67737e-05,1.28174e-05,9.09424e-05,0.000311584,5.64575e-05,5.0354e-06,0.00125183,50.4063,0.100143,-1.84393
3479,12,1.49536e-05,-9.76562e-06,6.86645e-06,-5.95093e-06,-0.000169983,3.82996e-05,-1.64795e-05,1.09863e-05,-6.17981e-05,-3.32642e-05,1.35803e-05,6.86646e-05,0.00023468,-6.11877e-05,-4.89807e-05,0.00262131,50.4024,0.0990798,-1.84914
3479,13,6.56128e-06,4.91333e-05,7.01904e-06,-3.05176e-06,-0.000159912,5.27954e-05,0.00010437,0.000198975,0.000163116,-2.68555e-05,-1.9989e-05,0.000222473,0.000262299,-7.5531e-05,0.00012085,0.00327805,50.3988,0.0979928,-1.85398
3479,14,5.34058e-06,5.02014e-05,6.86645e-06,-2.89917e-06,-0.000157471,-4.62341e-05,0.000141602,7.85828e-05,0.000112762,-4.02832e-05,1.14441e-05,-8.72803e-05,-7.5531e-05,-1.0376e-05,0.000389862,0.00328003,50.3953,0.0969153,-1.85837
3480,0,2.74658e-06,6.19507e-05,6.40869e-06,-1.52588e-06,-0.000151367,-6.80542e-05,0.000145264,-4.5166e-05,0.00013382,-0.000195007,-7.78198e-06,-8.10242e-05,-0.000156555,6.31714e-05,0.000320129,0.00327942,50.3921,0.0958777,-1.86224
3480,1,6.10352e-06,0.000102234,7.47681e-06,-3.20435e-06,-0.000150299,-7.18689e-05,0.000171051,-6.16455e-05,0.000104828,-0.000270538,-9.61304e-06,-0.00011322,-0.000245056,4.92859e-05,0.000217438,0.00327728,50.3892,0.0949035,-1.86551
3480,2,2.74658e-06,2.65503e-05,8.69751e-06,-1.37329e-06,-0.000144653,-4.05884e-05,0.000129547,-1.75476e-05,5.11169e-05,-0.0003479,4.37927e-05,2.0752e-05,-0.000430603,-8.80432e-05,5.50842e-05,0.00327988,50.3867,0.0940071,-1.86812
3480,3,2.74658e-06,-8.7738e-05,9.15527e-06,-2.28882e-06,-0.000142975,-3.87573e-05,0.000135345,4.65393e-05,7.93457e-06,-0.000509338,4.57764e-06,2.30408e-05,-0.000413055,-0.000116577,3.05176e-07,0.00327652,50.3844,0.0931958,-1.87004
3480,4,-7.17163e-06,-4.86755e-05,6.86645e-06,1.52588e-06,-0.000139618,-2.13623e-05,0.000110016,6.21033e-05,0.000120697,-0.000453339,-5.61523e-05,-3.37219e-05,-0.000302429,-0.000127563,-6.27136e-05,0.00327789,50.3825,0.0924734,-1.87128
3480,5,-5.18799e-06,-0.000144043,1.06812e-05,-1.2207e-06,-0.000142212,-3.20435e-05,9.61304e-06,3.5553e-05,0.000130157,-0.000331573,2.04468e-05,5.7373e-05,-0.000180969,-6.10352e-05,-0.000178223,0.00327438,50.3808,0.0918403,-1.87189
3480,6,-7.47681e-06,-8.7738e-05,6.2561e-06,-1.67847e-06,-0.000134735,3.2196e-05,1.57166e-05,1.15967e-05,0.00015564,-0.000320129,2.59399e-05,4.88281e-05,-1.2207e-05,-0.000102386,-0.00010849,0.00327988,50.3794,0.0912872,-1.87191
3480,7,-5.18799e-06,-7.62939e-05,3.8147e-06,-3.05176e-07,-0.00013382,5.7373e-05,1.67847e-06,9.15527e-06,0.000139465,-0.000204315,3.38745e-05,2.28882e-05,0.000131073,-3.25012e-05,7.69043e-05,0.00327316,50.3781,0.0907906,-1.87138
3480,8,-4.27246e-06,-0.000119934,1.17493e-05,-1.52588e-06,-0.000131531,0.000101166,0.000109558,7.84302e-05,0.00024231,-0.000141296,2.94495e-05,0.00011795,0.000305481,-5.66101e-05,2.86865e-05,0.00316238,50.377,0.090322,-1.87028
3480,9,-4.57764e-07,-0.000155792,7.01904e-06,-7.62939e-07,-0.000126801,0.000233307,0.000172729,6.5918e-05,0.000259552,-0.000104675,3.479e-05,9.64355e-05,0.00041153,-7.35474e-05,-6.2561e-06,0.00236511,50.3759,0.0898646,-1.86862
3480,10,4.57764e-06,-0.000137024,1.06812e-05,4.57764e-07,-0.000124969,0.000172577,9.23157e-05,-1.41907e-05,0.000212097,-0.000119934,1.297e-05,-9.76562e-06,0.000469513,4.57764e-07,7.47681e-06,0.00146896,50.375,0.0894167,-1.86639
3480,11,8.8501e-06,3.35693e-06,4.57764e-06,-1.37329e-06,-0.000122833,-5.06592e-05,2.42615e-05,-0.000146484,-1.9989e-05,-0.000176239,-8.49915e-05,8.95691e-05,0.000376587,7.24792e-05,-7.46155e-05,-0.000400696,50.3742,0.0889815,-1.86362
3480,12,1.2207e-05,0.000131683,8.69751e-06,-2.59399e-06,-0.000120392,-2.74658e-06,-1.52588e-06,-0.000128021,-0.000100861,-0.000154419,-7.73621e-05,6.71387e-05,0.00022171,-2.09045e-05,-3.2196e-05,-0.00159729,50.3734,0.0885618,-1.86035
3480,13,3.20435e-06,0.000121155,8.23975e-06,-3.35693e-06,-0.000118713,5.56946e-05,-2.94495e-05,-9.00269e-05,-6.40869e-05,-0.000149384,-3.35693e-06,1.5564e-05,0.000106964,-3.50952e-05,3.90625e-05,-0.00214691,50.3727,0.0881611,-1.85662
3480,14,1.7395e-05,4.86755e-05,7.01904e-06,-9.15527e-07,-0.000115509,8.04138e-05,-3.12805e-05,-6.82068e-05,2.56348e-05,-9.1095e-05,-1.89209e-05,6.69861e-05,-1.14441e-05,3.60107e-05,2.91443e-05,-0.00285187,50.372,0.0877843,-1.85247
3481,0,2.12097e-05,1.06812e-05,8.54492e-06,-6.10352e-07,-0.000112915,-5.7373e-05,-5.47791e-05,-0.000106659,9.84192e-05,2.44141e-05,5.78308e-05,2.71606e-05,4.65393e-05,2.50244e-05,3.76892e-05,-0.0028772,50.3713,0.0874359,-1.84793
3481,1,2.27356e-05,-4.08936e-05,7.32422e-06,-7.62939e-07,-0.000109558,-0.000137024,-3.64685e-05,-5.00488e-05,3.32642e-05,1.57166e-05,8.19397e-05,-9.15527e-06,9.00269e-05,-3.23486e-05,6.45447e-05,-0.00283295,50.3707,0.0871197,-1.84303
3481,2,2.24304e-05,-3.15857e-05,6.56128e-06,2.59399e-06,-0.000110626,-0.000215454,-6.94275e-05,0.000127716,7.93457e-05,2.10571e-05,-6.89697e-05,-0.000174866,0.00016861,5.32532e-05,3.05176e-05,-0.00278442,50.37,0.0868382,-1.83773
3481,3,2.31934e-05,-2.97546e-05,6.71387e-06,-9.15527e-07,-0.000108948,-0.000153809,-0.000101013,0.000125732,0.000135651,7.01904e-05,-6.82068e-05,-0.00020813,7.69043e-05,7.30896e-05,-4.11987e-06,-0.0027356,50.3693,0.086594,-1.83202
3481,4,1.44958e-05,0.00017395,2.39563e-05,8.08716e-06,-0.000108643,-0.00014267,-3.25012e-05,0.000233002,7.84302e-05,8.8501e-05,-3.78418e-05,-6.97327e-05,0.000171051,6.46973e-05,4.10461e-05,-0.00269012,50.3686,0.0863893,-1.82586
3481,5,2.50244e-05,0.000208588,3.02124e-05,1.37329e-06,-0.000107727,-3.479e-05,-0.000207214,0.00016037,8.23975e-06,-2.12097e-05,-1.28174e-05,-4.21143e-05,0.00013092,7.17163e-05,4.57764e-06,-0.00264999,50.3679,0.086227,-1.81922
3481,6,2.79236e-05,4.27246e-05,2.31934e-05,6.71387e-06,-0.000102234,-7.32422e-06,-0.000330811,0.000213013,-6.40869e-05,-2.24304e-05,4.47083e-05,2.88391e-05,0.000123138,0.000127411,2.21252e-05,-0.00260468,50.3672,0.0861112,-1.81209
3481,7,1.8158e-05,3.31116e-05,2.16675e-05,1.17493e-05,-0.000102844,-1.49536e-05,-0.000327759,0.000205841,-0.000253906,-0.000129242,-6.10352e-06,4.95911e-05,0.000161743,4.5166e-05,-4.98962e-05,-0.00256165,50.3665,0.0860432,-1.80445
3481,8,1.15967e-05,9.00269e-06,2.04468e-05,1.98364e-06,-9.87244e-05,6.57654e-05,-0.000227966,0.000222931,-0.000337219,-6.53076e-05,4.15039e-05,0.000139313,0.000214539,-3.35693e-06,4.57764e-07,-0.00222092,50.3658,0.0860206,-1.79632
3481,9,7.01904e-06,-7.14111e-05,1.87683e-05,1.09863e-05,-9.79614e-05,5.87463e-05,-0.000205536,0.000236969,-0.000256348,-1.44958e-05,-2.73132e-05,0.000131531,0.000207977,-5.95093e-06,-0.000128937,-0.00148743,50.3652,0.0860395,-1.78775
3481,10,-4.42505e-06,-6.97327e-05,9.91821e-06,1.08337e-05,-9.552e-05,0.000110779,-0.000228271,0.000179291,-0.00017868,7.20215e-05,-7.38525e-05,0.000103455,9.58252e-05,2.96021e-05,-0.000172882,-0.000613709,50.3646,0.0860929,-1.77882
3481,11,4.57764e-06,-2.13623e-05,2.24304e-05,9.30786e-06,-9.42993e-05,0.000143585,-8.74329e-05,-2.85339e-05,-0.000109406,1.41907e-05,-0.000163116,0.000125732,-8.52966e-05,0.000101624,-0.000183105,0.00110428,50.3641,0.086166,-1.76967
3481,12,5.64575e-06,5.12695e-05,9.76562e-06,6.2561e-06,-9.00269e-05,0.000127869,-0.000103455,-0.000202179,-0.000101776,4.776e-05,-5.40161e-05,7.47681e-05,-0.000209045,7.44629e-05,-0.000110321,0.00233002,50.3636,0.0862386,-1.76041
3481,13,3.8147e-06,-3.28064e-05,-1.67847e-06,1.96838e-05,-9.07898e-05,0.000105286,-2.63977e-05,-0.000278778,-0.00016861,4.22668e-05,-1.2207e-06,0.000114594,-0.000284576,0.000120392,-1.2207e-06,0.00304916,50.3632,0.0862922,-1.7512
3481,14,-6.10352e-07,6.31714e-05,-2.44141e-06,1.63269e-05,3.06702e-05,0.000122528,2.44141e-05,-0.0001651,-8.45337e-05,8.52966e-05,1.49536e-05,0.000124512,-0.000200348,4.16565e-05,3.23486e-05,0.00327927,50.3629,0.0863134,-1.74217
3482,0,4.57764e-06,7.35474e-05,-3.05176e-07,1.05286e-05,0.000105438,0.00011734,8.88062e-05,-7.50732e-05,7.47681e-06,0.000164032,8.69751e-06,0.000112457,-0.000111389,-3.41797e-05,4.8523e-05,0.00327637,50.3627,0.0862914,-1.73344
3482,1,2.13623e-06,-1.297e-05,-7.17163e-06,1.4801e-05,0.000123444,7.90405e-05,2.7771e-05,-0.000144501,-8.16345e-05,0.000148621,1.41907e-05,4.48608e-05,-0.000155487,-4.10461e-05,6.19507e-05,0.00327667,50.3625,0.0862159,-1.72511
3482,2,6.71387e-06,-3.69263e-05,-1.58691e-05,1.20544e-05,0.000157776,9.30786e-05,-4.0741e-05,-0.000141907,-0.00010788,5.58472e-05,1.61743e-05,-0.000127869,-6.95801e-05,1.26648e-05,-8.7738e-05,0.00327499,50.3624,0.0860726,-1.71723
3482,3,8.08716e-06,-7.78198e-05,-1.40381e-05,1.44958e-05,4.57764e-06,5.49316e-06,-4.21143e-05,-0.000120544,-4.44031e-05,2.48718e-05,1.46484e-05,-0.000196228,-2.73132e-05,2.12097e-05,-4.30298e-05,0.00327789,50.3623,0.085839,-1.70983
3482,4,2.89917e-06,-1.46484e-05,-1.25122e-05,1.20544e-05,5.67627e-05,2.19727e-05,-5.87463e-05,-0.000105438,3.78418e-05,7.14111e-05,1.34277e-05,-0.000152283,-3.8147e-05,-1.93787e-05,1.52588e-05,0.00327545,50.3623,0.0854859,-1.70292
3482,5,-2.44141e-06,-4.45557e-05,-1.80054e-05,1.95312e-05,7.56836e-05,6.01196e-05,3.90625e-05,-2.30408e-05,0.000128784,0.000117493,1.0376e-05,6.56128e-06,8.27026e-05,-2.50244e-05,0.000112152,0.00328094,50.3623,0.084984,-1.69646
3482,6,-3.96729e-06,-0.000135345,-1.26648e-05,1.78528e-05,6.5155e-05,9.8877e-05,0.000119324,-0.000115204,0.000122223,0.000122223,1.40381e-05,0.000145416,0.000271606,2.67029e-05,-4.28772e-05,0.00328171,50.3623,0.084308,-1.69043
3482,7,4.73022e-06,-7.2937e-05,-8.08716e-06,2.22778e-05,0.000105591,3.96729e-05,0.000138702,-0.000162048,0.00010498,3.92151e-05,1.44958e-05,0.000227356,0.000312042,3.61633e-05,-0.000153961,0.00322418,50.3624,0.0834401,-1.68476
3482,8,-3.35693e-06,3.02124e-05,-1.52588e-06,1.26648e-05,0.000192413,-5.84412e-05,-4.11987e-06,-0.000110931,0.000154572,2.85339e-05,1.08337e-05,0.00019516,0.000359802,2.70081e-05,-0.000154572,0.00286316,50.3625,0.0823725,-1.67941
3482,9,4.27246e-06,0.000129547,-1.98364e-06,1.17493e-05,0.000244141,-5.08118e-05,-3.31116e-05,-0.00019455,0.000157776,3.93677e-05,1.4801e-05,0.000192566,0.000343323,-3.66211e-05,-9.79614e-05,0.00217087,50.3625,0.0811029,-1.67431
3482,10,4.42505e-06,0.000114746,7.62939e-07,1.23596e-05,0.00023819,5.98145e-05,6.57654e-05,-0.000122223,0.000260773,4.02832e-05,6.16455e-05,0.000325165,0.000320435,1.44958e-05,-9.32312e-05,0.00157043,50.3626,0.0796307,-1.66946
3482,11,-2.59399e-06,-7.23267e-05,2.44141e-06,1.54114e-05,0.000234222,-2.01416e-05,7.08008e-05,-4.73022e-06,0.000131378,-5.2948e-05,7.44629e-05,0.000466309,0.000255585,6.82068e-05,-9.17053e-05,-0.000221863,50.3626,0.0779609,-1.66486
3482,12,9.30786e-06,-0.00022934,-7.62939e-07,8.08716e-06,0.000229187,-0.000117187,0.00016037,-5.64575e-06,-2.22778e-05,-1.61743e-05,0.000145721,0.000367126,0.000132446,3.93677e-05,-8.97217e-05,-0.00165985,50.3626,0.0761101,-1.66052
3482,13,1.61743e-05,-0.00025177,3.05176e-07,8.8501e-06,0.000223389,-0.000211639,0.000140839,-4.44031e-05,-3.25012e-05,-6.2561e-05,-2.0752e-05,0.000215454,0.000253601,-6.05774e-05,-8.7738e-05,-0.00240311,50.3626,0.0741043,-1.65646
3482,14,1.44958e-05,-0.000219421,-1.52588e-07,6.71387e-06,0.000218811,-0.000131989,9.06372e-05,-0.000158386,5.18799e-06,-0.000179901,-0.000130157,8.5144e-05,0.000313568,5.00488e-05,-8.75854e-05,-0.00306641,50.3627,0.0719715,-1.6527
3483,0,1.75476e-05,-0.000148926,1.83105e-06,7.62939e-07,0.00021637,-0.000138092,6.80542e-05,-0.000122528,-5.0354e-05,-0.000183411,-0.000130615,3.79944e-05,0.00019165,7.84302e-05,-8.91113e-05,-0.00306931,50.3628,0.069734,-1.64927
3483,1,1.96838e-05,-6.97327e-05,1.52588e-07,8.08716e-06,0.000211487,-7.33948e-05,5.32532e-05,5.66101e-05,9.15527e-06,-0.000176544,-0.000123901,-4.98962e-05,1.09863e-05,-3.95203e-05,-8.42285e-05,-0.00301804,50.363,0.0674069,-1.64621
3483,2,1.93787e-05,-5.18799e-06,1.98364e-06,5.18799e-06,0.000208588,-0.000104523,-6.57654e-05,0.000105133,0.000101929,6.80542e-05,-5.18799e-05,2.18201e-05,2.79236e-05,2.89917e-06,-8.27026e-05,-0.00296555,50.3632,0.0649974,-1.64353
3483,3,1.37329e-05,4.01306e-05,1.06812e-06,9.00269e-06,0.000206146,-0.000122986,-8.66699e-05,0.000193787,7.46155e-05,0.000163269,-4.10461e-05,0.000106812,6.05774e-05,5.18799e-06,-7.88879e-05,-0.00291458,50.3635,0.0625025,-1.64129
3483,4,1.57166e-05,7.0343e-05,3.20435e-06,3.20435e-06,0.000199738,-0.000164337,-0.000107422,0.00021759,1.83105e-05,0.000222015,-3.41797e-05,6.71387e-05,0.000140991,4.65393e-05,-8.27026e-05,-0.0028685,50.364,0.0599157,-1.63948
3483,5,1.25122e-05,5.43213e-05,1.7395e-05,4.27246e-06,7.58362e-05,-9.27734e-05,-9.44519e-05,0.000231171,6.21033e-05,0.000451355,4.45557e-05,0.000120087,0.000132599,9.00269e-05,-7.52258e-05,-0.00282089,50.3645,0.0572389,-1.63814
3483,6,2.74658e-06,0.000146942,3.25012e-05,-1.98364e-06,6.71387e-06,-1.57166e-05,-0.000107574,0.000268402,0.000122833,0.000392609,5.98145e-05,1.34277e-05,4.02832e-05,0.000105286,2.56348e-05,-0.00277557,50.3651,0.0544828,-1.63726
3483,7,1.83105e-06,0.000215302,2.60925e-05,6.2561e-06,-1.86157e-05,3.50952e-06,-0.000110321,0.000229187,0.000145111,0.000287476,7.99561e-05,-7.82776e-05,5.35583e-05,6.43921e-05,5.15747e-05,-0.00273117,50.3658,0.0516595,-1.63685
